Date,ProductCode,ProductName,Category,QuantitySold,Price,Cost,Revenue,Profit,QuantitySold_Lag7,QuantitySold_Lag14,QuantitySold_Lag30,QuantitySold_RollingMean7,QuantitySold_RollingStd7,QuantitySold_RollingMean30,QuantitySold_RollingStd30,DayOfWeek,DayName,Month,MonthName,Quarter,DayOfMonth,DayOfYear,WeekOfYear,IsWeekend,MonthSin,MonthCos,DaysToHoli,NearHoli,DaysToDiwali,NearDiwali,DaysToDussehra,NearDussehra,DaysToEid,NearEid,CategoryAvgSales,CategoryStdSales,PriceTier,ProfitMarginPct,RevenueMomentum
2023-03-25,P014,Dettol_Soap,Personal_Care,17,35,28,595,119,25.0,17.0,11.0,13.714285714285714,2.927700218845602,15.266666666666667,3.6853234858560673,5,Saturday,3,March,1,25,84,12,1,1.0,6.123233995736766e-17,366,0,587,0,567,0,383,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.32
2023-03-26,P014,Dettol_Soap,Personal_Care,14,35,28,490,98,17.0,22.0,15.0,13.285714285714286,2.563479777846625,15.233333333333333,3.6923344016127997,6,Sunday,3,March,1,26,85,12,1,1.0,6.123233995736766e-17,365,0,586,0,566,0,382,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.1765
2023-03-27,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,15.0,14.0,21.0,13.285714285714286,2.563479777846625,15.033333333333333,3.5280485309561196,0,Monday,3,March,1,27,86,13,0,1.0,6.123233995736766e-17,364,0,585,0,565,0,381,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0
2023-03-28,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,13.0,13.0,13.0,14.0,3.109126351029607,15.2,3.546732347503488,1,Tuesday,3,March,1,28,87,13,0,1.0,6.123233995736766e-17,363,0,584,0,564,0,380,0,16.70958904109589,4.624802353944269,Mid,20.0,0.3846
2023-03-29,P014,Dettol_Soap,Personal_Care,19,35,28,665,133,14.0,17.0,12.0,14.714285714285714,3.638419332360586,15.433333333333334,3.5591875606596,2,Wednesday,3,March,1,29,88,13,0,1.0,6.123233995736766e-17,362,0,583,0,563,0,379,0,16.70958904109589,4.624802353944269,Mid,20.0,0.3571
2023-03-30,P014,Dettol_Soap,Personal_Care,11,35,28,385,77,10.0,12.0,13.0,14.857142857142858,3.4364987719369005,15.366666666666667,3.6244698383619385,3,Thursday,3,March,1,30,89,13,0,1.0,6.123233995736766e-17,361,0,582,0,562,0,378,0,16.70958904109589,4.624802353944269,Mid,20.0,0.1
2023-03-31,P014,Dettol_Soap,Personal_Care,16,35,28,560,112,10.0,17.0,18.0,15.714285714285714,2.6903708365381993,15.3,3.5926169503196625,4,Friday,3,March,1,31,90,13,0,1.0,6.123233995736766e-17,360,0,581,0,561,0,377,0,16.70958904109589,4.624802353944269,Mid,20.0,0.6
2023-04-01,P014,Dettol_Soap,Personal_Care,27,35,28,945,189,17.0,25.0,18.0,17.142857142857142,5.080307452263476,15.6,4.157253735423142,5,Saturday,4,April,2,1,91,13,1,0.8660254037844387,-0.4999999999999998,359,0,580,0,560,0,376,0,16.70958904109589,4.624802353944269,Mid,20.0,0.5882
2023-04-02,P014,Dettol_Soap,Personal_Care,23,35,28,805,161,14.0,17.0,13.0,18.428571428571427,5.2870011303555575,15.933333333333334,4.338546819586845,6,Sunday,4,April,2,2,92,13,1,0.8660254037844387,-0.4999999999999998,358,0,579,0,559,0,375,0,16.70958904109589,4.624802353944269,Mid,20.0,0.6429
2023-04-03,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,15.0,15.0,22.0,18.428571428571427,5.2870011303555575,15.7,4.186596016681876,0,Monday,4,April,2,3,93,14,0,0.8660254037844387,-0.4999999999999998,357,0,578,0,558,0,374,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0
2023-04-04,P014,Dettol_Soap,Personal_Care,19,35,28,665,133,18.0,13.0,15.0,18.571428571428573,5.2870011303555575,15.833333333333334,4.227033959167353,1,Tuesday,4,April,2,4,94,14,0,0.8660254037844387,-0.4999999999999998,356,0,577,0,557,0,373,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0556
2023-04-05,P014,Dettol_Soap,Personal_Care,13,35,28,455,91,19.0,14.0,12.0,17.714285714285715,5.677860093212516,15.866666666666667,4.199616840760047,2,Wednesday,4,April,2,5,95,14,0,0.8660254037844387,-0.4999999999999998,355,0,576,0,556,0,372,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.3158
2023-04-06,P014,Dettol_Soap,Personal_Care,12,35,28,420,84,11.0,10.0,13.0,17.857142857142858,5.490251100164467,15.833333333333334,4.227033959167353,3,Thursday,4,April,2,6,96,14,0,0.8660254037844387,-0.4999999999999998,354,0,575,0,555,0,371,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0909
2023-04-07,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,16.0,10.0,16.0,18.142857142857142,5.429197958832453,15.9,4.24548441653417,4,Friday,4,April,2,7,97,14,0,0.8660254037844387,-0.4999999999999998,353,0,574,0,554,0,370,0,16.70958904109589,4.624802353944269,Mid,20.0,0.125
2023-04-08,P014,Dettol_Soap,Personal_Care,16,35,28,560,112,27.0,17.0,13.0,16.571428571428573,3.779644730092273,16.0,4.210004504871043,5,Saturday,4,April,2,8,98,14,1,0.8660254037844387,-0.4999999999999998,352,0,573,0,553,0,369,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.4074
2023-04-09,P014,Dettol_Soap,Personal_Care,17,35,28,595,119,23.0,14.0,11.0,15.714285714285714,2.563479777846626,16.2,4.105505135034311,6,Sunday,4,April,2,9,99,14,1,0.8660254037844387,-0.4999999999999998,351,0,572,0,552,0,368,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2609
2023-04-10,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,15.0,15.0,17.0,15.714285714285714,2.563479777846626,16.133333333333333,4.1083038981482645,0,Monday,4,April,2,10,100,15,0,0.8660254037844387,-0.4999999999999998,350,0,571,0,551,0,367,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0
2023-04-11,P014,Dettol_Soap,Personal_Care,14,35,28,490,98,19.0,18.0,22.0,15.0,2.160246899469292,15.866666666666667,3.9717392466875467,1,Tuesday,4,April,2,11,101,15,0,0.8660254037844387,-0.4999999999999998,349,0,570,0,550,0,366,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2632
2023-04-12,P014,Dettol_Soap,Personal_Care,14,35,28,490,98,13.0,19.0,14.0,15.142857142857142,2.035400978396435,15.866666666666667,3.9717392466875467,2,Wednesday,4,April,2,12,102,15,0,0.8660254037844387,-0.4999999999999998,348,0,569,0,549,0,365,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0769
2023-04-13,P014,Dettol_Soap,Personal_Care,17,35,28,595,119,12.0,11.0,13.0,15.857142857142858,1.5735915849388915,16.0,3.939192985791676,3,Thursday,4,April,2,13,103,15,0,0.8660254037844387,-0.4999999999999998,347,0,568,0,548,0,364,0,16.70958904109589,4.624802353944269,Mid,20.0,0.4167
2023-04-14,P014,Dettol_Soap,Personal_Care,14,35,28,490,98,18.0,16.0,17.0,15.285714285714286,1.3801311186847158,15.9,3.950992891361133,4,Friday,4,April,2,14,104,15,0,0.8660254037844387,-0.4999999999999998,346,0,567,0,547,0,363,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2222
2023-04-15,P014,Dettol_Soap,Personal_Care,22,35,28,770,154,16.0,27.0,12.0,16.142857142857142,2.9113897843110066,16.233333333333334,4.031627833581088,5,Saturday,4,April,2,15,105,15,1,0.8660254037844387,-0.4999999999999998,345,0,566,0,546,0,362,0,16.70958904109589,4.624802353944269,Mid,20.0,0.375
2023-04-16,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,17.0,23.0,17.0,16.285714285714285,2.9840847683606304,16.266666666666666,4.042305021279006,6,Sunday,4,April,2,16,106,15,1,0.8660254037844387,-0.4999999999999998,344,0,565,0,545,0,361,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0588
2023-04-17,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,15.0,15.0,25.0,16.714285714285715,2.98408476836063,16.033333333333335,3.7091065318170378,0,Monday,4,April,2,17,107,16,0,0.8660254037844387,-0.4999999999999998,343,0,564,0,544,0,360,0,16.70958904109589,4.624802353944269,Mid,20.0,0.2
2023-04-18,P014,Dettol_Soap,Personal_Care,10,35,28,350,70,14.0,19.0,17.0,16.142857142857142,3.8483144114694974,15.8,3.8631771809010376,1,Tuesday,4,April,2,18,108,16,0,0.8660254037844387,-0.4999999999999998,342,0,563,0,543,0,359,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2857
2023-04-19,P014,Dettol_Soap,Personal_Care,17,35,28,595,119,14.0,13.0,15.0,16.571428571428573,3.73528860362636,15.866666666666667,3.866151372719595,2,Wednesday,4,April,2,19,109,16,0,0.8660254037844387,-0.4999999999999998,341,0,562,0,542,0,358,0,16.70958904109589,4.624802353944269,Mid,20.0,0.2143
2023-04-20,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,17.0,12.0,13.0,16.285714285714285,3.7733400639347696,15.933333333333334,3.832108749926647,3,Thursday,4,April,2,20,110,16,0,0.8660254037844387,-0.4999999999999998,340,0,561,0,541,0,357,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.1176
2023-04-21,P014,Dettol_Soap,Personal_Care,19,35,28,665,133,14.0,18.0,14.0,17.0,3.7416573867739435,16.1,3.853793473699781,4,Friday,4,April,2,21,111,16,0,0.8660254037844387,-0.4999999999999998,339,0,560,0,540,0,356,0,16.70958904109589,4.624802353944269,Mid,20.0,0.3571
2023-04-22,P014,Dettol_Soap,Personal_Care,22,35,28,770,154,22.0,16.0,10.0,17.0,3.7416573867739435,16.5,3.8214458357880794,5,Saturday,4,April,2,22,112,16,1,0.8660254037844387,-0.4999999999999998,338,0,559,0,539,0,355,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0
2023-04-23,P014,Dettol_Soap,Personal_Care,16,35,28,560,112,18.0,17.0,10.0,16.714285714285715,3.7289089429432196,16.7,3.6212971575732706,6,Sunday,4,April,2,23,113,16,1,0.8660254037844387,-0.4999999999999998,337,0,558,0,538,0,354,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.1111
2023-04-24,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,18.0,15.0,17.0,16.285714285714285,3.728908942943219,16.633333333333333,3.6339712610911987,0,Monday,4,April,2,24,114,17,0,0.8660254037844387,-0.4999999999999998,336,0,557,0,537,0,353,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.1667
2023-04-25,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,10.0,14.0,14.0,17.0,2.6457513110645943,16.666666666666668,3.613512316897203,1,Tuesday,4,April,2,25,115,17,0,0.8660254037844387,-0.4999999999999998,335,0,556,0,536,0,352,0,16.70958904109589,4.624802353944269,Mid,20.0,0.5
2023-04-26,P014,Dettol_Soap,Personal_Care,13,35,28,455,91,17.0,14.0,15.0,16.428571428571427,3.047247001100223,16.6,3.663425945091888,2,Wednesday,4,April,2,26,116,17,0,0.8660254037844387,-0.4999999999999998,334,0,555,0,535,0,351,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2353
2023-04-27,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,15.0,17.0,18.0,16.428571428571427,3.047247001100223,16.5,3.664837579314887,3,Thursday,4,April,2,27,117,17,0,0.8660254037844387,-0.4999999999999998,333,0,554,0,534,0,350,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0
2023-04-28,P014,Dettol_Soap,Personal_Care,13,35,28,455,91,19.0,14.0,19.0,15.571428571428571,3.0472470011002226,16.3,3.687350230739944,4,Friday,4,April,2,28,118,17,0,0.8660254037844387,-0.4999999999999998,332,0,553,0,533,0,349,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.3158
2023-04-29,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,22.0,22.0,11.0,14.571428571428571,1.1338934190276855,16.433333333333334,3.559187560659596,5,Saturday,4,April,2,29,119,17,1,0.8660254037844387,-0.4999999999999998,331,0,552,0,532,0,348,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.3182
2023-04-30,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,16.0,18.0,16.0,14.857142857142858,1.6761634196950548,16.5,3.569506872152624,6,Sunday,4,April,2,30,120,17,1,0.8660254037844387,-0.4999999999999998,330,0,551,0,531,0,347,0,16.70958904109589,4.624802353944269,Mid,20.0,0.125
2023-05-01,P014,Dettol_Soap,Personal_Care,17,35,28,595,119,15.0,18.0,27.0,15.142857142857142,1.8644544714716123,16.166666666666668,2.972092416687834,0,Monday,5,May,2,1,121,18,0,0.49999999999999994,-0.8660254037844387,329,0,550,0,530,0,346,0,16.70958904109589,4.624802353944269,Mid,20.0,0.1333
2023-05-02,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,15.0,10.0,23.0,15.571428571428571,2.149196970742243,16.0,2.703764935712091,1,Tuesday,5,May,2,2,122,18,0,0.49999999999999994,-0.8660254037844387,328,0,549,0,529,0,345,0,16.70958904109589,4.624802353944269,Mid,20.0,0.2
2023-05-03,P014,Dettol_Soap,Personal_Care,12,35,28,420,84,13.0,17.0,15.0,15.428571428571429,2.370453040886411,15.9,2.7959330069424677,2,Wednesday,5,May,2,3,123,18,0,0.49999999999999994,-0.8660254037844387,327,0,548,0,528,0,344,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.0769
2023-05-04,P014,Dettol_Soap,Personal_Care,16,35,28,560,112,15.0,15.0,19.0,15.571428571428571,2.370453040886411,15.8,2.734202272869643,3,Thursday,5,May,2,4,124,18,0,0.49999999999999994,-0.8660254037844387,326,0,547,0,527,0,343,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0667
2023-05-05,P014,Dettol_Soap,Personal_Care,16,35,28,560,112,13.0,19.0,13.0,16.0,2.0816659994661366,15.9,2.6826389477784622,4,Friday,5,May,2,5,125,18,0,0.49999999999999994,-0.8660254037844387,325,0,546,0,526,0,342,0,16.70958904109589,4.624802353944269,Mid,20.0,0.2308
2023-05-06,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,15.0,22.0,12.0,16.0,2.0816659994661366,16.0,2.58643677139299,5,Saturday,5,May,2,6,126,18,1,0.49999999999999994,-0.8660254037844387,324,0,545,0,525,0,341,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0
2023-05-07,P014,Dettol_Soap,Personal_Care,24,35,28,840,168,18.0,16.0,18.0,16.857142857142858,3.670993118515819,16.2,2.9524974816772227,6,Sunday,5,May,2,7,127,18,1,0.49999999999999994,-0.8660254037844387,323,0,544,0,524,0,340,0,16.70958904109589,4.624802353944269,Mid,20.0,0.3333
2023-05-08,P014,Dettol_Soap,Personal_Care,12,35,28,420,84,17.0,15.0,16.0,16.142857142857142,4.099941927579441,16.066666666666666,3.0505322693649353,0,Monday,5,May,2,8,128,19,0,0.49999999999999994,-0.8660254037844387,322,0,543,0,523,0,339,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2941
2023-05-09,P014,Dettol_Soap,Personal_Care,14,35,28,490,98,18.0,15.0,17.0,15.571428571428571,4.076646614442761,15.966666666666667,3.068003206999778,1,Tuesday,5,May,2,9,129,19,0,0.49999999999999994,-0.8660254037844387,321,0,542,0,522,0,338,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2222
2023-05-10,P014,Dettol_Soap,Personal_Care,12,35,28,420,84,12.0,13.0,15.0,15.571428571428571,4.076646614442761,15.866666666666667,3.148435115761626,2,Wednesday,5,May,2,10,130,19,0,0.49999999999999994,-0.8660254037844387,320,0,541,0,521,0,337,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0
2023-05-11,P014,Dettol_Soap,Personal_Care,11,35,28,385,77,16.0,15.0,14.0,14.857142857142858,4.4131837120372035,15.766666666666667,3.2555875928490465,3,Thursday,5,May,2,11,131,19,0,0.49999999999999994,-0.8660254037844387,319,0,540,0,520,0,336,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.3125
2023-05-12,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,16.0,13.0,14.0,15.142857142857142,4.561745697594706,15.9,3.2626411978957934,4,Friday,5,May,2,12,132,19,0,0.49999999999999994,-0.8660254037844387,318,0,539,0,519,0,335,0,16.70958904109589,4.624802353944269,Mid,20.0,0.125
2023-05-13,P014,Dettol_Soap,Personal_Care,22,35,28,770,154,15.0,15.0,17.0,16.142857142857142,5.241773600241667,16.066666666666666,3.4434679124928427,5,Saturday,5,May,2,13,133,19,1,0.49999999999999994,-0.8660254037844387,317,0,538,0,518,0,334,0,16.70958904109589,4.624802353944269,Mid,20.0,0.4667
2023-05-14,P014,Dettol_Soap,Personal_Care,23,35,28,805,161,24.0,18.0,14.0,16.0,5.000000000000001,16.366666666666667,3.643447905992091,6,Sunday,5,May,2,14,134,19,1,0.49999999999999994,-0.8660254037844387,316,0,537,0,517,0,333,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.0417
2023-05-15,P014,Dettol_Soap,Personal_Care,10,35,28,350,70,12.0,17.0,22.0,15.714285714285714,5.31395288256259,15.966666666666667,3.6623276311877015,0,Monday,5,May,2,15,135,20,0,0.49999999999999994,-0.8660254037844387,315,0,536,0,516,0,332,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.1667
2023-05-16,P014,Dettol_Soap,Personal_Care,19,35,28,665,133,14.0,18.0,18.0,16.428571428571427,5.380741673076395,16.0,3.6859472183621573,1,Tuesday,5,May,2,16,136,20,0,0.49999999999999994,-0.8660254037844387,314,0,535,0,515,0,331,0,16.70958904109589,4.624802353944269,Mid,20.0,0.3571
2023-05-17,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,12.0,12.0,18.0,17.285714285714285,5.023753102820168,16.0,3.6859472183621573,2,Wednesday,5,May,2,17,137,20,0,0.49999999999999994,-0.8660254037844387,313,0,534,0,514,0,330,0,16.70958904109589,4.624802353944269,Mid,20.0,0.5
2023-05-18,P014,Dettol_Soap,Personal_Care,13,35,28,455,91,11.0,16.0,10.0,17.571428571428573,4.649628761422533,16.1,3.555956634466581,3,Thursday,5,May,2,18,138,20,0,0.49999999999999994,-0.8660254037844387,312,0,533,0,513,0,329,0,16.70958904109589,4.624802353944269,Mid,20.0,0.1818
2023-05-19,P014,Dettol_Soap,Personal_Care,19,35,28,665,133,18.0,16.0,17.0,17.714285714285715,4.6802523334497605,16.166666666666668,3.5919770114206897,4,Friday,5,May,2,19,139,20,0,0.49999999999999994,-0.8660254037844387,311,0,532,0,512,0,328,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0556
2023-05-20,P014,Dettol_Soap,Personal_Care,21,35,28,735,147,22.0,15.0,15.0,17.571428571428573,4.540820148282426,16.366666666666667,3.690466126370089,5,Saturday,5,May,2,20,140,20,1,0.49999999999999994,-0.8660254037844387,310,0,531,0,511,0,327,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.0455
2023-05-21,P014,Dettol_Soap,Personal_Care,14,35,28,490,98,23.0,24.0,19.0,16.285714285714285,3.9880774697543075,16.2,3.6803298203023727,6,Sunday,5,May,2,21,141,20,1,0.49999999999999994,-0.8660254037844387,309,0,530,0,510,0,326,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.3913
2023-05-22,P014,Dettol_Soap,Personal_Care,14,35,28,490,98,10.0,12.0,22.0,16.857142857142858,3.1320159337914975,15.933333333333334,3.532444043370006,0,Monday,5,May,2,22,142,21,0,0.49999999999999994,-0.8660254037844387,308,0,529,0,509,0,325,0,16.70958904109589,4.624802353944269,Mid,20.0,0.4
2023-05-23,P014,Dettol_Soap,Personal_Care,14,35,28,490,98,19.0,14.0,16.0,16.142857142857142,3.1320159337914975,15.866666666666667,3.5499716689819825,1,Tuesday,5,May,2,23,143,21,0,0.49999999999999994,-0.8660254037844387,307,0,528,0,508,0,324,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2632
2023-05-24,P014,Dettol_Soap,Personal_Care,17,35,28,595,119,18.0,12.0,15.0,16.0,3.055050463303896,15.933333333333334,3.551913843834475,2,Wednesday,5,May,2,24,144,21,0,0.49999999999999994,-0.8660254037844387,306,0,527,0,507,0,323,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.0556
2023-05-25,P014,Dettol_Soap,Personal_Care,17,35,28,595,119,13.0,11.0,15.0,16.571428571428573,2.7602622373694206,16.0,3.5525609995005603,3,Thursday,5,May,2,25,145,21,0,0.49999999999999994,-0.8660254037844387,305,0,526,0,506,0,322,0,16.70958904109589,4.624802353944269,Mid,20.0,0.3077
2023-05-26,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,19.0,18.0,13.0,16.0,2.5819888974716148,16.066666666666666,3.512866334641481,4,Friday,5,May,2,26,146,21,0,0.49999999999999994,-0.8660254037844387,304,0,525,0,505,0,321,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2105
2023-05-27,P014,Dettol_Soap,Personal_Care,16,35,28,560,112,21.0,22.0,15.0,15.285714285714286,1.3801311186847136,16.1,3.5071355833500366,5,Saturday,5,May,2,27,147,21,1,0.49999999999999994,-0.8660254037844387,303,0,524,0,504,0,320,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2381
2023-05-28,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,14.0,23.0,13.0,15.857142857142858,1.5735915849388922,16.266666666666666,3.473379883642437,6,Sunday,5,May,2,28,148,21,1,0.49999999999999994,-0.8660254037844387,302,0,523,0,503,0,319,0,16.70958904109589,4.624802353944269,Mid,20.0,0.2857
2023-05-29,P014,Dettol_Soap,Personal_Care,16,35,28,560,112,14.0,10.0,15.0,16.142857142857142,1.345185418269106,16.3,3.4655944407253143,0,Monday,5,May,2,29,149,22,0,0.49999999999999994,-0.8660254037844387,301,0,522,0,502,0,318,0,16.70958904109589,4.624802353944269,Mid,20.0,0.1429
2023-05-30,P014,Dettol_Soap,Personal_Care,11,35,28,385,77,14.0,19.0,18.0,15.714285714285714,2.2886885410853215,16.066666666666666,3.580920064138144,1,Tuesday,5,May,2,30,150,22,0,0.49999999999999994,-0.8660254037844387,300,0,521,0,501,0,317,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2143
2023-05-31,P014,Dettol_Soap,Personal_Care,13,35,28,455,91,17.0,18.0,17.0,15.142857142857142,2.4102953780654826,15.933333333333334,3.6192334236289114,2,Wednesday,5,May,2,31,151,22,0,0.49999999999999994,-0.8660254037844387,299,0,520,0,500,0,316,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.2353
2023-06-01,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,17.0,13.0,18.0,15.285714285714286,2.5634797778466267,15.933333333333334,3.6192334236289114,3,Thursday,6,June,2,1,152,22,0,1.2246467991473532e-16,-1.0,298,0,519,0,499,0,315,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0588
2023-06-02,P014,Dettol_Soap,Personal_Care,23,35,28,805,161,15.0,19.0,12.0,16.428571428571427,3.866830866792725,16.3,3.7614193945994594,4,Friday,6,June,2,2,153,22,0,1.2246467991473532e-16,-1.0,297,0,518,0,498,0,314,0,16.70958904109589,4.624802353944269,Mid,20.0,0.5333
2023-06-03,P014,Dettol_Soap,Personal_Care,30,35,28,1050,210,16.0,21.0,16.0,18.428571428571427,6.3994047342218465,16.766666666666666,4.515745123785053,5,Saturday,6,June,2,3,154,22,1,1.2246467991473532e-16,-1.0,296,0,517,0,497,0,313,0,16.70958904109589,4.624802353944269,Mid,20.0,0.875
2023-06-04,P014,Dettol_Soap,Personal_Care,24,35,28,840,168,18.0,14.0,16.0,19.285714285714285,6.725927091345494,17.033333333333335,4.701308206294785,6,Sunday,6,June,2,4,155,22,1,1.2246467991473532e-16,-1.0,295,0,516,0,496,0,312,0,16.70958904109589,4.624802353944269,Mid,20.0,0.3333
2023-06-05,P014,Dettol_Soap,Personal_Care,23,35,28,805,161,16.0,14.0,15.0,20.285714285714285,6.676183683170243,17.3,4.8076806365906055,0,Monday,6,June,2,5,156,23,0,1.2246467991473532e-16,-1.0,294,0,515,0,495,0,311,0,16.70958904109589,4.624802353944269,Mid,20.0,0.4375
2023-06-06,P014,Dettol_Soap,Personal_Care,16,35,28,560,112,11.0,14.0,24.0,21.0,5.715476066494085,17.033333333333335,4.642259655883507,1,Tuesday,6,June,2,6,157,23,0,1.2246467991473532e-16,-1.0,293,0,514,0,494,0,310,0,16.70958904109589,4.624802353944269,Mid,20.0,0.4545
2023-06-07,P014,Dettol_Soap,Personal_Care,11,35,28,385,77,13.0,17.0,12.0,20.714285714285715,6.210590034081189,17.0,4.683058240376538,2,Wednesday,6,June,2,7,158,23,0,1.2246467991473532e-16,-1.0,292,0,513,0,493,0,309,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.1538
2023-06-08,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,18.0,17.0,14.0,20.714285714285715,6.210590034081189,17.133333333333333,4.651535403412016,3,Thursday,6,June,2,8,159,23,0,1.2246467991473532e-16,-1.0,291,0,512,0,492,0,308,0,16.70958904109589,4.624802353944269,Mid,20.0,0.0
2023-06-09,P014,Dettol_Soap,Personal_Care,10,35,28,350,70,23.0,15.0,12.0,18.857142857142858,7.267016155859557,17.066666666666666,4.741113890167606,4,Friday,6,June,2,9,160,23,0,1.2246467991473532e-16,-1.0,290,0,511,0,491,0,307,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.5652
2023-06-10,P014,Dettol_Soap,Personal_Care,25,35,28,875,175,30.0,16.0,11.0,18.142857142857142,6.148944934663492,17.533333333333335,4.811862735833777,5,Saturday,6,June,2,10,161,23,1,1.2246467991473532e-16,-1.0,289,0,510,0,490,0,306,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.1667
2023-06-11,P014,Dettol_Soap,Personal_Care,21,35,28,735,147,24.0,18.0,18.0,17.714285714285715,5.765248931147313,17.633333333333333,4.852893437181951,6,Sunday,6,June,2,11,162,23,1,1.2246467991473532e-16,-1.0,288,0,509,0,489,0,305,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.125
2023-06-12,P014,Dettol_Soap,Personal_Care,12,35,28,420,84,23.0,16.0,22.0,16.142857142857142,5.5805785670356,17.3,4.885940420543769,0,Monday,6,June,2,12,163,24,0,1.2246467991473532e-16,-1.0,287,0,508,0,488,0,304,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.4783
2023-06-13,P014,Dettol_Soap,Personal_Care,12,35,28,420,84,16.0,11.0,23.0,15.571428571428571,5.798193478924929,16.933333333333334,4.856089908084722,1,Tuesday,6,June,2,13,164,24,0,1.2246467991473532e-16,-1.0,286,0,507,0,487,0,303,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.25
2023-06-14,P014,Dettol_Soap,Personal_Care,18,35,28,630,126,11.0,13.0,10.0,16.571428571428573,5.47287684425485,17.2,4.67863817498359,2,Wednesday,6,June,2,14,165,24,0,1.2246467991473532e-16,-1.0,285,0,506,0,486,0,302,0,16.70958904109589,4.624802353944269,Mid,20.0,0.6364
2023-06-15,P014,Dettol_Soap,Personal_Care,15,35,28,525,105,18.0,18.0,19.0,16.142857142857142,5.459809869356604,17.066666666666666,4.682567328038026,3,Thursday,6,June,2,15,166,24,0,1.2246467991473532e-16,-1.0,284,0,505,0,485,0,301,0,16.70958904109589,4.624802353944269,Mid,20.0,-0.1667
2023-06-16,P014,Dettol_Soap,Personal_Care,19,35,28,665,133,10.0,23.0,18.0,17.428571428571427,4.790864322059323,17.1,4.692988166513364,4,Friday,6,June,2,16,167,24,0,1.2246467991473532e-16,-1.0,283,0,504,0,484,0,300,0,16.70958904109589,4.624802353944269,Mid,20.0,0.9
